,id,title,release_date,revenue,runtime,adult,backdrop_path,homepage,overview,popularity,poster_path,tagline,genres,spoken_languages,vote_avg,revenue_category
2424,700,Octopussy,1983-06-05,187500000,131,False,/xTS1qCmhzH3vq7cuextO5vQA6eW.jpg,https://www.mgm.com/movies/octopussy,James Bond is sent to investigate after a fellow “00” agent is found dead with a priceless Indian Fabergé egg. Bond follows the mystery and uncovers a smuggling scandal and a Russian General who wants to provoke a new World War.,30.541,/yoosZitM9igSk3Sd0sBXIhKlAh1.jpg,James Bond's all time high.,"Adventure, Action, Thriller","German, English, Russian, Spanish",good (6-7),good(100014025-1000000000)
2436,7303,Maid in Manhattan,2002-12-13,154906693,105,False,/l5sD0AK286fBpXyDHRCbtaFMArN.jpg,http://www.sonypictures.com/movies/maidinmanhattan/,"Marisa Ventura is a struggling single mom who works at a posh Manhattan hotel and dreams of a better life for her and her young son. One fateful day, hotel guest and senatorial candidate Christopher Marshall meets Marisa and mistakes her for a wealthy socialite. After an enchanting evening together, the two fall madly in love. But when Marisa's true identity is revealed, issues of class and social status threaten to separate them. Can two people from very different worlds overcome their differences and live happily ever after?",21.194,/a0xOVDKEWW1nyArKFS3Fg1b4PsE.jpg,,"Comedy, Drama, Romance","English, French",good (6-7),good(100014025-1000000000)
2443,335977,Indiana Jones and the Dial of Destiny,2023-06-28,382891104,155,False,/35z8hWuzfFUZQaYog8E9LsXW3iI.jpg,https://movies.disney.com/indiana-jones-and-the-dial-of-destiny,"Finding himself in a new era, and approaching retirement, Indy wrestles with fitting into a world that seems to have outgrown him. But as the tentacles of an all-too-familiar evil return in the form of an old rival, Indy must don his hat and pick up his whip once more to make sure an ancient and powerful artifact doesn't fall into the wrong hands.",579.252,/Af4bXE63pVsb2FtbW8uYIyPBadD.jpg,A legend will face his destiny.,"Adventure, Action",English,good (6-7),good(100014025-1000000000)
2450,11009,Saturday Night Fever,1977-12-16,237113184,119,False,/iihMna17sTxP3zwlWBsKZbvDiGZ.jpg,,Tony spends his Saturdays at a disco where his stylish moves raise his popularity among the patrons. But his life outside the disco is not easy and things change when he gets attracted to Stephanie.,20.571,/ylA7E5Md21aqgzxbwa2dFxX8LKV.jpg,... Catch it!,"Music, Drama",English,good (6-7),good(100014025-1000000000)
2455,82990,Paranormal Activity 4,2012-10-17,142802657,97,False,/eq68gWGBtumauGYFV1FCJ20kXFU.jpg,,"It has been five years since the disappearance of Katie and Hunter, and a suburban family witness strange events in their neighborhood when a woman and a mysterious child move in.",21.36,/na5tAslm1kGNcft083AIXMTOsYR.jpg,All the activity has led to this...,Horror,English,Average (5-6),good(100014025-1000000000)
2456,19585,G-Force,2009-07-24,292817841,88,False,/xgic8uEqzzhc0YimHGsWSQWMduE.jpg,http://disney.go.com/disneypictures/gforce/,"A team of trained secret agent animals, guinea pigs Darwin, Hurley, Juarez, Blaster, mole Speckles, and fly Mooch takes on a mission for the US government to stop evil Leonard Saber, who plans to destroy the world with household appliances. But the government shuts them down and they are sentenced to a pet shop. Can they escape to defeat the villain and save the world?",19.653,/jpjG88kTrK7mHnRx4cpLHh8YZwr.jpg,The world needs bigger heroes,"Animation, Family, Fantasy, Action, Adventure, Comedy",English,Average (5-6),good(100014025-1000000000)
2465,5994,The Family Man,2000-12-12,124700000,125,False,/1EKPfRFMl9rV55gcXP8wWfOC5YP.jpg,,"Jack's lavish, fast-paced lifestyle changes one Christmas night when he stumbles into a grocery store holdup and disarms the gunman. The next morning he wakes up in bed lying next to Kate, his college sweetheart he left in order to pursue his career, and to the horrifying discovery that his former life no longer exists. As he stumbles through this alternate suburban universe, Jack finds himself at a crossroad where he must choose between his high-power career and the woman he loves.",19.483,/zsedbiD7i2SepxIxb0F3U95mqyH.jpg,"What if you made different choices? What if you said yes, instead of no? What if you got a second chance?","Comedy, Drama, Romance, Fantasy",English,good (6-7),good(100014025-1000000000)
2471,709,Licence to Kill,1989-06-13,156167015,133,False,/p6VFbg5lhWj0RCgXf5dj6IDMPvt.jpg,https://www.mgm.com/movies/licence-to-kill,"After capturing the notorious drug lord Franz Sanchez, Bond's close friend and former CIA agent Felix Leiter is left for dead and his wife is murdered. Bond goes rogue and seeks vengeance on those responsible, as he infiltrates Sanchez's organization from the inside.",28.11,/8nzJve63EXA79HGAyidZwivZrQ2.jpg,James Bond is out on his own and out for revenge.,"Adventure, Action, Thriller","English, Spanish",good (6-7),good(100014025-1000000000)
2488,9671,Crocodile Dundee,1986-09-26,328203506,104,False,/bJbE4TBXzGDbsAerZaAN1rPQhX7.jpg,,"When a New York reporter plucks crocodile hunter Mick Dundee from the Australian Outback for a visit to the Big Apple, it's a clash of cultures and a recipe for good-natured comedy as naïve Dundee negotiates the concrete jungle. He proves that his instincts are quite useful in the city and adeptly handles everything from wily muggers to high-society snoots without breaking a sweat.",17.847,/pduPduL1ub5kok3lPYT15ryC9L6.jpg,There's a little of him in all of us.,"Adventure, Comedy",English,good (6-7),good(100014025-1000000000)
2497,579,Jaws 2,1978-06-16,187884007,116,False,/q46nyik6GeDkUV6wQGiZQ97UuP6.jpg,,Police chief Brody must protect the citizens of Amity after a second monstrous shark begins terrorizing the waters.,24.336,/cN3ijEwsn4kBaRuHfcJpAQJbeWe.jpg,Just when you thought it was safe to go back in the water...,"Horror, Thriller",English,Average (5-6),good(100014025-1000000000)
2498,10040,Miss Congeniality 2: Armed and Fabulous,2005-03-11,101393569,115,False,/2UYxVugjbaPHH5f3cEQveufe75Y.jpg,,"After her triumph at the Miss United States pageant, FBI agent Gracie Hart becomes an overnight sensation -- and the new ""face of the FBI"". But it's time to spring into action again when the pageant's winner, Cheryl, and emcee, Stan, are abducted.",22.73,/gcYoIHND3ugn2VH1cNHHNQasEyI.jpg,You might feel a little prick.,"Action, Comedy",English,Average (5-6),good(100014025-1000000000)
2507,407451,A Wrinkle in Time,2018-03-08,132675864,109,False,/852VpfhfHv4kjcq2uBHVUZMKFjT.jpg,http://movies.disney.com/a-wrinkle-in-time,"After the disappearance of her scientist father, three peculiar beings send Meg, her brother, and her friend to space in order to find him.",12.026,/yAcb58vipewa1BfNit2RjE6boXA.jpg,Be a warrior,"Adventure, Science Fiction, Family, Fantasy",English,Average (5-6),good(100014025-1000000000)
2508,16523,Where the Wild Things Are,2009-10-16,100140916,101,False,/7rFTO7yEJaAXzx3OX1wHgVzVTXc.jpg,http://wherethewildthingsare.warnerbros.com,"Max imagines running away from his mom and sailing to a far-off land where large talking beasts—Ira, Carol, Douglas, the Bull, Judith and Alexander—crown him as their king, play rumpus, build forts and discover secret hideaways.",20.454,/sDFV9VEjwTUWF1s5sjOllsb70jk.jpg,There's one in all of us.,"Family, Fantasy, Drama, Adventure",English,good (6-7),good(100014025-1000000000)
2510,2043,Along Came a Spider,2001-04-06,105178561,104,False,/5C6njaciKvyZlKWUrQX7mjdl4D1.jpg,,"After the harrowing death of his partner, detective and best-selling author Alex Cross has retreated to the peace of retirement. But when a brilliant criminal kidnaps a senator's young daughter, Alex is lured back into action. Teamed with the Secret Service agent assigned to protect the missing girl, Alex follows a serpentine trail of clues that leads him to a stunning discovery - the kidnapper wants more than just ransom.",31.674,/1YtsND7vSNymylnOSzgg3DdVFMB.jpg,The game is far from over.,"Crime, Mystery, Thriller, Action","English, Russian",good (6-7),good(100014025-1000000000)
2515,9535,Analyze This,1999-03-05,176885658,103,False,/oas0DvvhhaMncvn805LjepxeoZh.jpg,,"Countless wiseguy films are spoofed in this film that centers on the neuroses and angst of a powerful Mafia racketeer who suffers from panic attacks. When Paul Vitti needs help dealing with his role in the ""family,"" unlucky shrink Dr. Ben Sobel is given just days to resolve Vitti's emotional crisis and turn him into a happy, well-adjusted gangster.",21.966,/eqa4TEgkx63WRhqyD8eTwmL7bUi.jpg,New York's most powerful gangster is about to get in touch with his feelings. YOU try telling him his 50 minutes are up.,"Comedy, Crime",English,good (6-7),good(100014025-1000000000)
2521,4824,The Jackal,1997-11-14,159330280,124,False,/uUIIZIwAX6yFgCncIVbMTHvlbJo.jpg,,"Hired by a powerful member of the Russian mafia to avenge an FBI sting that left his brother dead, a psychopathic hitman known only as The Jackal proves an elusive target for the people charged with the task of bringing him down: a deputy FBI director, a Russian MVK Major,  and a jailed IRA terrorist who can recognize him.",18.051,/wkLF73oenC1n1DDKKU7oyLKVcMa.jpg,How do you stop an assassin who has no identity?,"Action, Thriller, Adventure, Crime","English, Russian",good (6-7),good(100014025-1000000000)
2523,9619,Dante's Peak,1997-02-07,178127760,108,False,/mnXOfgasuAldIwmTRB0wQKJSsz4.jpg,,"Volcanologist Harry Dalton comes to the sleepy town of Dante's Peak to investigate the recent rumblings of the dormant volcano the burg is named for. Before long, his worst fears are realized when a massive eruption hits, and immediately, Harry, the mayor and the townspeople find themselves fighting for their lives amid a catastrophic nightmare.",24.966,/chApdYLprUhuAVpeBXn2Ytytyo6.jpg,The pressure is building...,"Action, Adventure, Drama, Thriller",English,good (6-7),good(100014025-1000000000)
2530,264999,Magic Mike XXL,2015-07-01,117813057,115,False,/4CLjQROBGWpeiLK8DgMSxHHW9Wa.jpg,,"Three years after Mike bowed out of the stripper life at the top of his game, he and the remaining Kings of Tampa hit the road to Myrtle Beach to put on one last blow-out performance.",16.848,/ny9qi5SYefhSov0ZycCwFFX5fi3.jpg,Back to the grind.,"Comedy, Drama",English,good (6-7),good(100014025-1000000000)
2531,2069,The Whole Nine Yards,2000-02-18,106371651,98,False,/xmcODzIJBYl9L4w5lFdvafw3e03.jpg,,"After a mobster agrees to cooperate with an FBI investigation in order to stay out of prison, he's relocated by the authorities to a life of suburban anonymity as part of a witness protection program. It's not long before a couple of his new neighbours figure out his true identity and come knocking to see if he'd be up for one more hit—suburban style.",17.699,/r4FvRHW1J9FAOnCYchZ7QanQ04e.jpg,"In the heart of suburbia, a hit man with heart has just moved in.","Comedy, Crime","English, French, Spanish",good (6-7),good(100014025-1000000000)
2533,9946,End of Days,1999-11-24,211989043,121,False,/oVp4NyyOqVPKrv5PBA7Sjwoh09S.jpg,,"On 28 December 1999, the citizens of New York City are getting ready for the turn of the millennium. However, Satan decides to crash the party by coming to the city  and searching for his chosen bride — a 20-year-old woman named Christine York. The world will end, and the only hope lies within an atheist named Jericho Cane.",17.89,/pY8FbKKl3VD0jRI1iDFrwN6alLa.jpg,Prepare for the end.,"Action, Fantasy, Horror, Mystery",English,good (6-7),good(100014025-1000000000)
2536,9255,Hot Shots! Part Deux,1993-05-21,133752825,86,False,/kBqxCAFpLmVxYQLwCKmmXVDtfyh.jpg,,"Topper Harley is found to be working as an odd-job-man in a monastery. The CIA want him to lead a rescue mission into Iraq, to rescue the last rescue team, who went in to rescue the last rescue team—who went in to rescue hostages left behind after Desert Storm.",27.868,/zh9EGK970GHo10ETclWBOjZVUOK.jpg,Just deux it.,"Action, Comedy, War",English,good (6-7),good(100014025-1000000000)
2538,1634,Free Willy,1993-07-16,153698625,112,False,/z2oqTYqFZys9YkAseiUd18Gqqto.jpg,,"When maladjusted orphan Jesse vandalizes a theme park, he is placed with foster parents and must work at the park to make amends. There he meets Willy, a young Orca whale who has been separated from his family. Sensing kinship, they form a bond and, with the help of kindly whale trainer Rae Lindley, develop a routine of tricks. However, greedy park owner Dial soon catches wind of the duo and makes plans to profit from them.",18.862,/9iBgd9gi9ztWiVcYSG6zl8wDFBN.jpg,How far would you go for a friend?,"Family, Adventure, Drama",English,good (6-7),good(100014025-1000000000)
2544,521777,Good Boys,2019-08-14,111037232,89,False,/meag1aZB1wffo91pl5KQYTdmg9z.jpg,https://www.goodboysmovie.com/,A group of young boys on the cusp of becoming teenagers embark on an epic quest to fix their broken drone before their parents get home.,18.855,/tximyCXMEnWIIyOy9STkOduUprG.jpg,You Must Be This Tall to See This Movie,Comedy,English,good (6-7),good(100014025-1000000000)
2558,629542,The Bad Guys,2022-03-17,250162278,100,False,/9IDJpHROaC0S1ZlIxrvzOcOX5yC.jpg,https://www.dreamworks.com/movies/the-bad-guys,"When the Bad Guys, a crew of criminal animals, are finally caught after years of heists and being the world’s most-wanted villains, Mr. Wolf brokers a deal to save them all from prison.",54.776,/7qop80YfuO0BwJa1uXk1DXUUEwv.jpg,Good is no fun at all.,"Animation, Action, Adventure, Crime, Comedy, Family",English,excellent (7-10),good(100014025-1000000000)
2559,699,For Your Eyes Only,1981-06-24,187412802,128,False,/z7Jp7HAsY7MqXzPYzTjJnmOQk2r.jpg,https://www.mgm.com/movies/for-your-eyes-only,A British spy ship has sunk and on board was a hi-tech encryption device. James Bond is sent to find the device that holds British launching instructions before the enemy Soviets get to it first.,27.78,/z57s6bpnYqokqr5HVNOBQFv5e1j.jpg,"No one comes close to James Bond, 007.","Adventure, Action, Thriller","Greek, English, Italian",good (6-7),good(100014025-1000000000)
2564,3595,Ransom,1996-11-08,309492681,121,False,/vb6JwkHIcKiVvYrUFzuZbN7nUqN.jpg,,"When a rich man's son is kidnapped, he cooperates with the police at first but then tries a unique tactic against the criminals.",13.258,/kFShhVUU5LfGmLvo9OJGM8dyDFL.jpg,Someone is going to pay.,"Action, Thriller",English,good (6-7),good(100014025-1000000000)
2569,11072,Blazing Saddles,1974-02-07,119500000,93,False,/rNux3fw0jC9wOi3oIxJH2X1Sbap.jpg,https://www.warnerbros.com/movies/blazing-saddles,"A town—where everyone seems to be named Johnson—stands in the way of the railroad. In order to grab their land, robber baron Hedley Lamarr sends his henchmen to make life in the town unbearable. After the sheriff is killed, the town demands a new sheriff from the Governor, so Hedley convinces him to send the town the first black sheriff in the west.",21.07,/nb1MLEOXVFBKTM4J9GLoksqgDBk.jpg,Never give a saga an even break!,"Western, Comedy","Yiddish, German, English",excellent (7-10),good(100014025-1000000000)
2573,2655,What Lies Beneath,2000-07-21,291420351,130,False,/3ImlQ6VRyv2yKxT1cDYMeWHXMJx.jpg,,"When Claire Spencer starts hearing ghostly voices and seeing spooky images, she wonders if an otherworldly spirit is trying to contact her. All the while, her husband tries to reassure her by telling her it's all in her head. But as Claire investigates, she discovers that the man she loves might know more than he's letting on.",18.876,/2L3Cn0CizbSy2E9KJt1SiOSyb6p.jpg,He was the perfect husband until his one mistake followed them home.,"Drama, Horror, Mystery, Thriller",English,good (6-7),good(100014025-1000000000)
2585,9268,Eraser,1996-06-21,242295562,115,False,/8n6ZCFJWwK7UiX7NYuIEvHLRPYG.jpg,http://www.warnerbros.com/eraser,"U.S. Marshall John Kruger erases the identities of people enrolled in the Witness Protection Program. His current assignment is to protect Lee Cullen, who's uncovered evidence that the weapons manufacturer she works for has been selling to terrorist groups. When Kruger discovers that there's a corrupt agent within the program, he must guard his own life while trying to protect Lee's.",22.745,/1FUV5ZmEkbxvqwQW0az4tFFOSmo.jpg,He will erase your past to protect your future.,"Action, Drama, Mystery, Thriller",English,good (6-7),good(100014025-1000000000)
2586,860,WarGames,1983-06-03,124600000,114,False,/qtamfYGFfDLfGRcucx1zNwohRts.jpg,,"High School student David Lightman has a talent for hacking. But while trying to hack into a computer system to play unreleased video games, he unwittingly taps into the Defense Department's war computer and initiates a confrontation of global proportions. Together with his girlfriend and a wizardly computer genius, David must race against time to outwit his opponent and prevent a nuclear Armageddon.",21.873,/zZ1rN4LoPxKNfAp67Xl300WxVeD.jpg,"Is it a game, or is it real?","Thriller, Science Fiction, Drama",English,excellent (7-10),good(100014025-1000000000)
2587,10663,The Waterboy,1998-11-06,185991646,90,False,/bWfmsPRKJ9Skkh7pUOdoThR9zqO.jpg,,Bobby Boucher is a water boy for a struggling college football team. The coach discovers Boucher's hidden rage makes him a tackling machine whose bone-crushing power might vault his team into the playoffs.,28.401,/miT42qWYC4D0n2mXNzJ9VfhheWW.jpg,You can mess with him. But don't mess with his water.,Comedy,English,good (6-7),good(100014025-1000000000)
2598,381719,Peter Rabbit,2018-02-07,351266433,93,False,/1wj8H9gdtkb98Tl3zu0hrHfW0qw.jpg,http://www.peterrabbit-movie.com,Peter Rabbit's feud with Mr. McGregor escalates to greater heights than ever before as they rival for the affections of the warm-hearted animal lover who lives next door.,16.754,/lugOvdaNpbVGQK9TyMRDiUbLtY6.jpg,Who said the countryside was peaceful?,"Animation, Adventure, Family",English,good (6-7),good(100014025-1000000000)
2613,2112,Payback,1999-02-05,161626121,100,False,/fP9QYH8T9LBnsvnQvcqetB4nuwX.jpg,,"With friends like these, who needs enemies? That's the question bad guy Porter is left asking after his wife and partner steal his heist money and leave him for dead -- or so they think. Five months and an endless reservoir of bitterness later, Porter's partners and the crooked cops on his tail learn how bad payback can be.",22.743,/gl295sH8213lY8aQ8hS2tTbuzYD.jpg,No More Mr. Nice Guy.,"Crime, Action, Drama",English,good (6-7),good(100014025-1000000000)
2616,9955,Blades of Glory,2007-03-30,118200000,93,False,/f88fE49qZvJIsh39fCFCrcCCV5R.jpg,https://www.paramount.com/movies/blades-glory,"When a much-publicized ice-skating scandal strips them of their gold medals, two world-class athletes skirt their way back onto the ice via a loophole that allows them to compete together as a pairs team.",16.44,/yclY3zyzrL1MS9b6Eygs9ks0ZTY.jpg,Kick Some Ice,Comedy,"English, Japanese",good (6-7),good(100014025-1000000000)
2622,585245,Clifford the Big Red Dog,2021-11-10,107347356,97,False,/1Wlwnhn5sXUIwlxpJgWszT622PS.jpg,https://www.cliffordmovie.com/,"As Emily struggles to fit in at home and at school, she discovers a small red puppy who is destined to become her best friend. When Clifford magically undergoes one heck of a growth spurt, becomes a gigantic dog and attracts the attention of a genetics company, Emily and her Uncle Casey have to fight the forces of greed as they go on the run across New York City. Along the way, Clifford affects the lives of everyone around him and teaches Emily and her uncle the true meaning of acceptance and unconditional love.",47.616,/oifhfVhUcuDjE61V5bS5dfShQrm.jpg,Adventure has never been bigger.,"Family, Adventure, Comedy, Fantasy",English,excellent (7-10),good(100014025-1000000000)
2635,2289,Cold Mountain,2003-12-24,173013509,154,False,/xjJz025MAPrSeNj18LPjcyu4xFM.jpg,,"In this classic story of love and devotion set against the backdrop of the American Civil War, a wounded Confederate soldier named W.P. Inman deserts his unit and travels across the South, aiming to return to his young wife, Ada, who he left behind to tend their farm. As Inman makes his perilous journey home, Ada struggles to keep their home intact with the assistance of Ruby, a mysterious drifter sent to help her by a kindly neighbor.",22.448,/32MsALfK6shuSopCrFjSNoxDc5p.jpg,Find the strength. Find the courage. No matter what it takes... find the way home.,"Drama, War, History, Adventure, Romance",English,good (6-7),good(100014025-1000000000)
2639,10781,The Texas Chainsaw Massacre: The Beginning,2006-10-05,107363905,91,False,/lTGOQk29RDqsNzD2v25dB0Rm9Jn.jpg,,"Chrissie and her friends set out on a road trip for a final fling before one is shipped off to Vietnam. Along the way, bikers harass the foursome and cause an accident that throws Chrissie from the vehicle. The lawman who arrives on the scene kills one of the bikers and brings Chrissie's friends to the Hewitt homestead, where young Leatherface is learning the tools of terror.",38.53,/2S0XKVZGZUnsF4DjLOyZ0C63bWO.jpg,What you know about fear... doesn't even come close.,"Horror, Thriller",English,good (6-7),good(100014025-1000000000)
2640,71688,The Iron Lady,2011-12-26,115890699,105,False,/ckOJceLhwXEeOajlaFTXgE3PYSx.jpg,http://weinsteinco.com/sites/iron-lady/,"A look at the life of Margaret Thatcher, the former Prime Minister of the United Kingdom, with a focus on the price she paid for power.",12.253,/fx7wpKXOht7WOkeOslvErbrf69Q.jpg,Never Compromise.,"History, Drama",English,good (6-7),good(100014025-1000000000)
2641,77953,The Campaign,2012-08-09,104907746,85,False,/3gsn2rViobMWbyJ0M20Zpur20w0.jpg,https://www.warnerbros.com/movies/campaign/,Two rival politicians compete to win an election to represent their small North Carolina congressional district in the United States House of Representatives.,14.313,/jMWjJ13sFTT07DwjNlqh8VY4sK6.jpg,May the best loser win.,Comedy,English,Average (5-6),good(100014025-1000000000)
2644,82,Miami Vice,2006-07-27,163794509,132,False,/wJMw7l0H4FaGCaF0ldkU2wPhd1E.jpg,,"A case involving drug lords and murder in South Florida takes a personal turn for undercover detectives Sonny Crockett and Ricardo Tubbs. Unorthodox Crockett gets involved romantically with the Chinese-Cuban wife of a trafficker of arms and drugs, while Tubbs deals with an assault on those he loves.",18.407,/z0C3FG7YU4nZgt8NzoXjHRVByVY.jpg,No Law. No Rules. No Order.,"Action, Crime, Thriller","English, Spanish",Average (5-6),good(100014025-1000000000)
2657,199,Star Trek: First Contact,1996-11-22,150000000,111,False,/wygUDDRNpeKUnkekRGeLCZM93tA.jpg,https://www.paramountmovies.com/movies/star-trek-viii-first-contact,"The Borg, a relentless race of cyborgs, are on a direct course for Earth. Violating orders to stay away from the battle, Captain Picard and the crew of the newly-commissioned USS Enterprise E pursue the Borg back in time to prevent the invaders from changing Federation history and assimilating the galaxy.",34.161,/vrC1lkTktFQ4AqBfqf4PXoDDLcw.jpg,Resistance is futile.,"Science Fiction, Action, Adventure, Thriller",English,excellent (7-10),good(100014025-1000000000)
2658,306,Beverly Hills Cop III,1994-05-24,119208989,105,False,/35tBkTTIOjsrngPiDrqCz7NpKYK.jpg,,"Back in sunny southern California and on the trail of two murderers, Axel Foley again teams up with LA cop Billy Rosewood. Soon, they discover that an amusement park is being used as a front for a massive counterfeiting ring – and it's run by the same gang that shot Billy's boss.",21.189,/7vIpCkgGEfk5LZwm78nMxswLJRH.jpg,In for the ride of his life!,"Action, Comedy, Crime",English,Average (5-6),good(100014025-1000000000)
2659,9576,Tootsie,1982-12-17,177200000,116,False,/pPMbp8hNviXiPNIEW98tDxxuzOs.jpg,,"When struggling, out of work actor Michael Dorsey secretly adopts a female alter ego - Dorothy Michaels - in order to land a part in a daytime drama, he unwittingly becomes a feminist icon and ends up in a romantic pickle.",19.232,/x9cBsqf64j8e5a8PwThT3I6sHFK.jpg,What do you get when you cross a hopelessly straight starving actor with a dynamite red sequined dress? You get America's hottest new actress.,"Comedy, Romance",English,excellent (7-10),good(100014025-1000000000)
2664,9036,Eight Below,2006-02-17,120455994,120,False,/XITywyjknKtr3oWsv29vGhzEtK.jpg,,"In the Antarctic, after an expedition with Dr. Davis McClaren, the sled dog trainer Jerry Shepherd has to leave the polar base with his colleagues due to the proximity of a heavy snow storm. He ties his dogs to be rescued after, but the mission is called-off and the dogs are left alone at their own fortune. For six months, Jerry tries to find a sponsor for a rescue mission.",16.003,/2f1FoEbXjvClnPvl7MLe1ig3Z98.jpg,"The Most Amazing Story Of Survival, Friendship, And Adventure Ever Told.","Adventure, Drama, Family",English,good (6-7),good(100014025-1000000000)
2668,708,The Living Daylights,1987-06-29,191185897,130,False,/ebaq0ecL1Tu39rIExfHwE4ToFl2.jpg,http://www.mgm.com/view/movie/1132/The-Living-Daylights/,"After a defecting Russian general reveals a plot to assassinate foreign spies, James Bond is assigned a secret mission to dispatch the new head of the KGB to prevent an escalation of tensions between the Soviet Union and the West.",20.543,/jcP0sarQXmx7XgwNoxJtqbllNyM.jpg,Living on the Edge,"Action, Adventure, Thriller","English, Arabic, French, German, Russian, Czech, Slovak",good (6-7),good(100014025-1000000000)
2671,13836,Race to Witch Mountain,2009-03-12,106303988,98,False,/37zlzUWZbpLMiTbJahXEuuxYYV3.jpg,,"A taxi driver gets more than he bargained for when he picks up two teen runaways. Not only does the pair possess supernatural powers, but they're also trying desperately to escape people who have made them their targets.",23.286,/zoKcwyQk8VyWeMsaf8mgHzzWERZ.jpg,The race is on.,"Adventure, Family, Fantasy, Science Fiction, Thriller, Action",English,Average (5-6),good(100014025-1000000000)
2672,1647,The Recruit,2003-01-31,101191884,115,False,/bwDTWOd0SCFWfRw8ophhykOgUBS.jpg,,"A brilliant CIA trainee must prove his worth at the Farm, the agency's secret training grounds, where he learns to watch his back and trust no one.",13.178,/zd9eNagUB7FEaqffnSw3n3Nii4p.jpg,Trust. Betrayal. Deception. In the C.I.A. nothing is what it seems.,"Action, Thriller","English, Persian, Russian",good (6-7),good(100014025-1000000000)
2674,1498,Teenage Mutant Ninja Turtles,1990-03-30,201965915,93,False,/vVDPB2bU5qFpjI6xx9DipgfRfT0.jpg,,"A quartet of humanoid turtles, trained by their mentor in ninjitsu, must learn to work together to face the menace of Shredder and the Foot Clan.",36.959,/shfAU6xIIEAEtsloIT3n9Fscz2E.jpg,"Hey dude, this is NO cartoon.","Science Fiction, Action, Adventure, Comedy, Family","French, English",good (6-7),good(100014025-1000000000)
2675,11003,The Wedding Singer,1998-02-13,123306987,100,False,/7Kfuj85Bbi6EJqfhg2wKUh2fEkN.jpg,,"Robbie, a local rock star turned wedding singer, is dumped on the day of his wedding. Meanwhile, waitress Julia finally sets a wedding date with her fiancée Glenn. When Julia and Robbie meet and hit it off, they find that things are more complicated than anybody thought.",15.439,/zVvyTrcZQb7kC2DPDzyo25WcxXp.jpg,He's gonna party like it's 1985.,"Romance, Comedy",English,good (6-7),good(100014025-1000000000)
2680,499701,Dora and the Lost City of Gold,2019-08-08,120597108,102,False,/61sbyO47yIpsMFyLhY1MWcqjg1Q.jpg,https://www.paramount.com/movies/dora-and-lost-city-gold,"Dora, a girl who has spent most of her life exploring the jungle with her parents, now must navigate her most dangerous adventure yet: high school. Always the explorer, Dora quickly finds herself leading Boots (her best friend, a monkey), Diego, and a rag tag group of teens on an adventure to save her parents and solve the impossible mystery behind a lost Inca civilization.",24.131,/xvYCZ740XvngXK0FNeSNVTJJJ5v.jpg,Explorer is her middle name.,"Adventure, Comedy, Family, Fantasy","Spanish, English",good (6-7),good(100014025-1000000000)
2684,8963,Crimson Tide,1995-05-12,157387195,116,False,/qKWQ9IEDkMawD7sgKnIGCdFAhct.jpg,,"After the Cold War, a breakaway Russian republic with nuclear warheads becomes a possible worldwide threat. U.S. submarine Capt. Frank Ramsey signs on a relatively green but highly recommended Lt. Cmdr. Ron Hunter to the USS Alabama, which may be the only ship able to stop a possible Armageddon. When Ramsay insists that the Alabama must act aggressively, Hunter, fearing they will start rather than stop a disaster, leads a potential mutiny to stop him.",21.276,/21nqRJ6ofEgVvEl68J4O9V26Xzy.jpg,Danger runs deep.,"Thriller, Action",English,excellent (7-10),good(100014025-1000000000)
2690,2064,While You Were Sleeping,1995-04-21,182057016,103,False,/rKQG0iR0jxasGj5ptIRWP1TafLo.jpg,,"A transit worker pulls commuter Peter off railway tracks after he's mugged, but—while he's in a coma—his family mistakenly thinks she's Peter's fiancée, and she doesn't correct them. Things get more complicated when she falls for his brother, who's not quite sure that she's who she claims to be.",17.378,/xrXUADqC2gt84BPYzNtXxAJEfbo.jpg,A story about love at second sight.,"Romance, Comedy",English,good (6-7),good(100014025-1000000000)
2702,365222,Ip Man 3,2015-12-24,157029618,105,False,/19Shb0Xn0PeLXA4CkT2TIIvxaR6.jpg,,"When a band of brutal gangsters led by a crooked property developer make a play to take over the city, Master Ip is forced to take a stand.",18.276,/RTt4lgyTDI8JHMGbZGDDbcZmkM.jpg,"The legend continues, the grandmaster returns.","Action, Drama, History","Cantonese, Mandarin, English, French",excellent (7-10),good(100014025-1000000000)
2707,152,Star Trek: The Motion Picture,1979-12-07,139000000,132,False,/tdEsBRophyizObx5ABwJkOUQHOA.jpg,https://www.paramountmovies.com/movies/star-trek-the-motion-picture,"When a destructive space entity is spotted approaching Earth, Admiral Kirk resumes command of the Starship Enterprise in order to intercept, examine, and hopefully stop it.",40.282,/wfiAfNwH6CMKxz4vRaW8CPTabtk.jpg,The human adventure is just beginning.,"Science Fiction, Adventure, Mystery",English,good (6-7),good(100014025-1000000000)
2711,323675,Ride Along 2,2016-01-14,124827316,102,False,/cnunxkfoeEgOGoYPsvGxIBrzf2F.jpg,http://www.ridealong.com/,"As his wedding day approaches, Ben heads to Miami with his soon-to-be brother-in-law James to bring down a drug dealer who's supplying the dealers of Atlanta with product.",20.139,/2433Vt8xuDnAIDAJTNx6DEtf9Qb.jpg,The brothers-in-law are back,"Action, Comedy",English,good (6-7),good(100014025-1000000000)
